season,pitcher,bf_22g,k_22g,bb_22g,hr_22g,runs_allowed_22g,outs_22g,ip_22g,k_rate_22g,bb_rate_22g,hr_rate_22g,ra9_22g,pitch_count_22g,swings_22g,whiffs_22g,in_zone_22g,swing_rate_22g,whiff_per_swing_22g,zone_rate_22g,bbe_22g,ev_p90_allowed_22g,hardhit_allowed_22g,hardhit_allowed_rate_22g,pitches_per_bf_22g,league_pitcher_k_rate,league_pitcher_bb_rate,league_pitcher_ra9,preseason_prior_k_rate,preseason_prior_bb_rate,bf_cutoff,ip_cutoff,k_rate_cutoff,starts_cutoff,player,known_2025_closer,named_r1_case,pred_k_rate_mean,pred_k_rate_bootstrap_sd,k_rate_q10,k_rate_q50,k_rate_q90,pred_k_delta_vs_prior,april_minus_pred_k_rate,known_closer_or_named_miller,fake_dominant_candidate,sleeper_reliever_candidate
2026,642701,41,8,4,0,2,33.0,11.0,0.1951219512195122,0.0975609756097561,0.0,1.6363636363636365,169,78,19,80,0.46153846153846156,0.24358974358974358,0.47337278106508873,56,101.85,11,0.19642857142857142,4.121951219512195,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23205113752818204,0.0854319105691057,41,11.0,0.1951219512195122,0,Dennis Santana,True,False,0.23239213543582682,0.010672570523826252,0.16030534351145037,0.234375,0.30246913580246915,0.00034099790764477445,-0.03727018421631462,True,False,False
2026,693312,42,7,13,1,10,22.0,7.333333333333333,0.16666666666666666,0.30952380952380953,0.023809523809523808,12.272727272727273,198,59,10,81,0.29797979797979796,0.1694915254237288,0.4090909090909091,40,99.32,9,0.225,4.714285714285714,0.22177921482096433,0.08387040394992681,4.503987453440502,0.22666377688650216,0.1267321517065931,42,7.333333333333333,0.16666666666666666,0,Kyle Nicolas,False,False,0.22585654300829014,0.01564534732357794,0.16030534351145037,0.23333333333333334,0.30303030303030304,-0.0008072338782120214,-0.05918987634162348,False,False,False
2026,682120,28,3,4,0,5,17.0,5.666666666666667,0.10714285714285714,0.14285714285714285,0.0,7.941176470588235,125,53,16,55,0.424,0.3018867924528302,0.44,33,92.54,2,0.06060606060606061,4.464285714285714,0.22177921482096433,0.08387040394992681,4.503987453440502,0.25096233357832665,0.12165179965095363,28,5.666666666666667,0.10714285714285714,0,Tim Herrin,False,False,0.24882229113824256,0.01809463436630033,0.18181818181818182,0.24342105263157895,0.3263888888888889,-0.002140042440084089,-0.1416794339953854,False,False,False
2026,663485,43,10,4,1,4,31.0,10.333333333333334,0.23255813953488372,0.09302325581395349,0.023255813953488372,3.4838709677419355,161,75,16,85,0.4658385093167702,0.21333333333333335,0.5279503105590062,55,101.84,18,0.32727272727272727,3.744186046511628,0.22177921482096433,0.08387040394992681,4.503987453440502,0.23924844264332054,0.07552931153288509,43,10.333333333333334,0.23255813953488372,0,Cole Sands,False,False,0.23696478687640973,0.012974923974315678,0.16176470588235295,0.23493975903614459,0.304,-0.002283655766910808,-0.0044066473415260154,False,False,False
2026,656464,48,15,3,0,7,34.0,11.333333333333334,0.3125,0.0625,0.0,5.5588235294117645,187,93,26,84,0.49732620320855614,0.27956989247311825,0.44919786096256686,59,102.94,15,0.2542372881355932,3.8958333333333335,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2566913135990814,0.08547738256928399,48,11.333333333333334,0.3125,0,Kevin Ginkel,False,False,0.25366420574048726,0.01114593336824556,0.19594594594594594,0.25833333333333336,0.3283582089552239,-0.003027107858594169,0.05883579425951274,False,False,False
2026,642232,42,6,4,1,6,28.0,9.333333333333334,0.14285714285714285,0.09523809523809523,0.023809523809523808,5.785714285714286,158,67,10,83,0.4240506329113924,0.14925373134328357,0.5253164556962026,53,100.06,11,0.20754716981132076,3.761904761904762,0.22177921482096433,0.08387040394992681,4.503987453440502,0.18565585061945644,0.06536449117636127,42,9.333333333333334,0.14285714285714285,0,Ryan Yarbrough,False,False,0.18254852813587072,0.01617183138464173,0.12,0.1989795918367347,0.27419354838709675,-0.0031073224835857227,-0.03969138527872787,False,False,False
2026,677161,34,6,1,1,6,27.0,9.0,0.17647058823529413,0.029411764705882353,0.029411764705882353,6.0,135,59,9,65,0.43703703703703706,0.15254237288135594,0.48148148148148145,47,101.56,11,0.23404255319148937,3.9705882352941178,0.22177921482096433,0.08387040394992681,4.503987453440502,0.21519738111804645,0.11675076308933097,34,9.0,0.17647058823529413,0,Zack Kelly,False,False,0.2120097837312414,0.01910198575338206,0.12987012987012986,0.2222222222222222,0.2980769230769231,-0.0031875973868050467,-0.03553919549594728,False,False,False
2026,544150,36,4,2,3,5,26.0,8.666666666666666,0.1111111111111111,0.05555555555555555,0.08333333333333333,5.1923076923076925,133,67,14,67,0.5037593984962406,0.208955223880597,0.5037593984962406,52,101.75999999999999,13,0.25,3.6944444444444446,0.22177921482096433,0.08387040394992681,4.503987453440502,0.2110682799728736,0.05901773922975336,36,8.666666666666666,0.1111111111111111,0,Albert Suárez,False,False,0.2073083308176891,0.020707651850799733,0.12389380530973451,0.21428571428571427,0.3018867924528302,-0.0037599491551845166,-0.09619721970657799,False,False,False
2026,681217,41,10,6,1,9,27.0,9.0,0.24390243902439024,0.14634146341463414,0.024390243902439025,9.0,179,87,31,73,0.4860335195530726,0.3563218390804598,0.40782122905027934,49,99.69999999999999,8,0.16326530612244897,4.365853658536586,0.22177921482096433,0.08387040394992681,4.503987453440502,0.27915579187140444,0.11551989216739326,41,9.0,0.24390243902439024,0,Chase Silseth,False,False,0.2750487784879335,0.023201768487726867,0.19078947368421054,0.2564102564102564,0.35185185185185186,-0.004107013383470914,-0.031146339463543282,False,False,False
2026,663465,45,9,3,2,12,25.0,8.333333333333334,0.2,0.06666666666666667,0.044444444444444446,12.959999999999999,181,92,12,97,0.5082872928176796,0.13043478260869565,0.5359116022099447,71,102.3,18,0.2535211267605634,4.022222222222222,0.22177921482096433,0.08387040394992681,4.503987453440502,0.1891058509738285,0.06249685603618189,45,8.333333333333334,0.2,0,Kolby Allard,False,False,0.18431885414041557,0.01965022780983447,0.11904761904761904,0.2,0.2878787878787879,-0.004786996833412938,0.01568114585958444,False,False,False
